City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Marathon,US,2021-04-19 14:08:48,44.9,-89.7668,37.4,60,90,16.11
292,Jaciara,BR,2021-04-19 14:08:49,-15.9653,-54.9683,85.62,52,16,1.95
293,Yei,SS,2021-04-19 14:08:49,4.095,30.6779,90.75,34,99,6.82
294,Santa Rosa,PH,2021-04-19 14:08:49,14.3122,121.1114,84.2,79,40,5.75
295,San Patricio,US,2021-04-19 14:08:50,28.017,-97.5169,64.0,59,90,11.5
296,Nisia Floresta,BR,2021-04-19 14:08:50,-6.0911,-35.2086,86.0,66,40,11.5
297,Avera,US,2021-04-19 14:08:50,33.194,-82.5271,64.4,48,1,12.66
298,Altus,US,2021-04-19 14:06:01,34.6381,-99.334,48.2,61,1,3.44
299,Yulara,AU,2021-04-19 14:08:51,-25.2406,130.9889,55.4,47,0,5.75
300,Byron Bay,AU,2021-04-19 14:08:51,-28.65,153.6167,59.0,94,2,4.45
301,Ariquemes,BR,2021-04-19 14:08:51,-9.9133,-63.0408,81.97,74,80,3.0
302,Praia Da Vitoria,PT,2021-04-19 14:08:52,38.7333,-27.0667,69.8,60,20,11.65
303,Wellington,NZ,2021-04-19 14:07:40,-41.2866,174.7756,60.8,77,20,20.71
304,Kuybysheve,UA,2021-04-19 14:08:52,47.358,36.6491,55.85,59,99,4.27
305,Polaniec,PL,2021-04-19 14:08:53,50.4332,21.2812,57.99,57,100,3.0
306,Kloulklubed,PW,2021-04-19 14:08:53,7.0419,134.2556,80.6,83,75,5.75
307,Nabire,ID,2021-04-19 14:08:53,-3.3667,135.4833,75.94,91,100,3.62
308,Meulaboh,ID,2021-04-19 14:08:53,4.1363,96.1285,77.47,83,100,8.93
309,Oshakati,NA,2021-04-19 14:08:54,-17.7833,15.6833,84.2,32,0,8.05
310,Verkhnyaya Inta,RU,2021-04-19 14:08:54,65.9811,60.3094,29.12,87,100,24.18
311,At-Bashi,KG,2021-04-19 14:08:54,41.1702,75.8106,47.35,45,80,2.73
312,Akdepe,TM,2021-04-19 14:08:55,42.0551,59.3788,84.2,16,90,9.22
313,Ancud,CL,2021-04-19 14:08:55,-41.8697,-73.8203,55.0,100,75,3.44
314,Shieli,KZ,2021-04-19 14:08:55,44.1667,66.75,75.13,21,100,5.44
315,Nanzhou,CN,2021-04-19 14:08:56,29.3596,112.4024,63.23,88,100,4.45
316,Owensboro,US,2021-04-19 14:08:56,37.7742,-87.1133,54.0,76,1,5.75
317,Asadabad,IR,2021-04-19 14:08:56,34.7824,48.1185,77.0,19,40,11.5
318,Washington,US,2021-04-19 14:04:51,47.5001,-120.5015,52.0,45,97,4.45
319,Ingham,US,2021-04-19 14:08:57,42.6,-84.3833,57.0,44,1,12.66
320,Tual,ID,2021-04-19 14:08:57,-5.6667,132.75,83.48,71,90,8.77
321,Te Anau,NZ,2021-04-19 14:08:58,-45.4167,167.7167,48.38,91,51,4.29
322,Saldanha,ZA,2021-04-19 14:08:58,-33.0117,17.9442,84.2,32,98,5.75
323,Turbat,PK,2021-04-19 14:08:58,26.0023,63.044,87.55,22,100,14.74
324,Ust-Tsilma,RU,2021-04-19 14:08:58,65.441,52.1498,40.15,52,57,8.21
325,Ribeira Grande,PT,2021-04-19 14:08:59,38.5167,-28.7,64.4,88,40,11.5
326,Georgetown,MY,2021-04-19 14:07:27,5.4112,100.3354,84.2,83,40,8.05
327,Qandala,SO,2021-04-19 14:09:00,11.472,49.8728,82.89,69,100,5.17
328,Yerbogachen,RU,2021-04-19 14:09:00,61.2767,108.0108,26.56,73,100,14.81
329,Adrar,MR,2021-04-19 14:09:00,20.5022,-10.0711,96.4,4,0,1.95
330,Nouadhibou,MR,2021-04-19 14:09:01,20.931,-17.0347,75.2,60,0,16.11
331,Nemuro,JP,2021-04-19 14:09:01,43.3236,145.575,41.81,77,27,19.28
332,Kangaatsiaq,GL,2021-04-19 14:06:12,68.3065,-53.4641,15.57,68,100,11.36
333,Conceicao Do Almeida,BR,2021-04-19 14:09:01,-12.7794,-39.17,88.7,48,77,3.24
334,Necochea,AR,2021-04-19 14:09:01,-38.5473,-58.7368,73.0,74,45,21.0
335,Mangai,CD,2021-04-19 14:09:02,-4.05,19.5333,78.64,90,100,2.71
336,Tasiilaq,GL,2021-04-19 14:09:02,65.6145,-37.6368,26.6,50,20,3.44
337,Westport,US,2021-04-19 14:09:02,41.1415,-73.3579,60.01,47,1,3.44
338,Airai,TL,2021-04-19 14:09:03,-8.9266,125.4092,58.14,89,99,1.99
339,Lexington,US,2021-04-19 14:09:03,37.9887,-84.4777,55.0,66,1,5.75
340,Maridi,SS,2021-04-19 14:09:04,4.9158,29.4742,74.55,69,100,3.24
341,Tinaquillo,VE,2021-04-19 14:09:04,9.9186,-68.3047,82.9,48,100,4.85
342,Harper,LR,2021-04-19 14:09:04,4.375,-7.7169,86.77,65,52,8.68
343,Tarakan,ID,2021-04-19 14:05:08,3.3,117.6333,82.65,74,57,7.87
344,Rokytne,UA,2021-04-19 14:09:05,51.2796,27.214,50.54,67,96,8.68
345,Tokur,RU,2021-04-19 14:09:05,53.1333,132.9,20.68,94,100,8.05
346,Trinidad,BO,2021-04-19 14:09:05,-14.8333,-64.9,77.0,94,75,4.61
347,Charters Towers,AU,2021-04-19 14:09:06,-20.1,146.2667,70.68,80,89,11.88
348,Kodinsk,RU,2021-04-19 14:09:06,58.6881,99.1844,32.43,98,100,10.33
349,Singaraja,ID,2021-04-19 14:09:06,-8.112,115.0882,78.13,77,14,6.38
350,Xuddur,SO,2021-04-19 14:09:07,4.1213,43.8894,85.32,49,88,4.27
351,Coahuayana,MX,2021-04-19 14:09:07,18.7333,-103.6833,71.73,32,96,2.64
352,Coihaique,CL,2021-04-19 14:09:07,-45.5752,-72.0662,46.4,100,90,4.61
353,Matara,LK,2021-04-19 14:09:08,5.9485,80.5353,80.74,79,99,9.93
354,Gazanjyk,TM,2021-04-19 14:09:08,39.2446,55.5154,81.32,22,19,13.6
355,Havre De Grace,US,2021-04-19 14:06:24,39.5493,-76.0916,59.0,76,75,1.97
356,Malinao,PH,2021-04-19 14:09:08,7.5917,124.6889,67.66,84,100,3.69
357,Kentau,KZ,2021-04-19 14:09:09,43.5206,68.5094,67.78,33,100,2.57
358,Sabang,ID,2021-04-19 14:09:09,5.8933,95.3214,80.82,78,100,21.92
359,Port-Gentil,GA,2021-04-19 14:09:09,-0.7193,8.7815,75.2,94,90,5.75
360,Mount Gambier,AU,2021-04-19 14:09:10,-37.8333,140.7667,55.4,94,40,8.05
361,Tezu,IN,2021-04-19 14:09:10,27.9167,96.1667,74.59,48,96,3.53
362,Cayenne,GF,2021-04-19 14:09:10,4.9333,-52.3333,82.99,89,75,8.55
363,Hovd,MN,2021-04-19 14:09:11,48.0056,91.6419,51.98,29,90,16.93
364,Munxar,MT,2021-04-19 14:09:11,36.0307,14.2348,61.0,59,40,21.85
365,Suntar,RU,2021-04-19 14:09:11,62.1444,117.6319,10.74,94,14,4.09
366,Alyangula,AU,2021-04-19 14:09:11,-13.8483,136.4192,78.8,89,94,6.04
367,Savelugu,GH,2021-04-19 14:09:12,9.6244,-0.8253,101.62,26,100,4.76
368,Tabou,CI,2021-04-19 14:09:12,4.423,-7.3528,86.65,64,100,9.33
369,Dalvik,IS,2021-04-19 14:09:12,65.9702,-18.5286,42.8,39,0,17.27
370,Beloha,MG,2021-04-19 14:09:13,-25.1667,45.05,76.55,52,0,12.84
371,Devonport,AU,2021-04-19 14:09:13,-41.1667,146.35,59.0,91,86,8.99
372,Cervo,ES,2021-04-19 14:09:13,43.6702,-7.4101,59.0,78,71,8.01
373,Bonfim,BR,2021-04-19 14:09:14,3.0833,-59.95,84.42,52,44,12.01
374,Kiama,AU,2021-04-19 14:09:14,-34.6833,150.8667,54.0,78,17,1.01
375,Kwinana,AU,2021-04-19 14:08:19,-32.25,115.7667,63.0,94,13,3.44
376,Mandal,IN,2021-04-19 14:09:14,25.45,74.5667,91.13,15,96,11.07
377,Nacala,MZ,2021-04-19 14:09:15,-14.5428,40.6728,80.6,61,75,12.66
378,Yakeshi,CN,2021-04-19 14:09:15,49.2833,120.7333,29.95,41,0,4.18
379,Lebu,CL,2021-04-19 14:09:16,-37.6167,-73.65,59.4,86,100,16.31
380,Margate,GB,2021-04-19 14:09:16,51.3813,1.3862,52.0,57,0,1.99
381,Haines Junction,CA,2021-04-19 14:09:16,60.7522,-137.5108,21.2,93,100,1.14
382,Tigre,AR,2021-04-19 14:09:17,-34.426,-58.5796,71.6,68,0,9.22
383,Jacqueville,CI,2021-04-19 14:09:17,5.2052,-4.4146,86.0,74,20,8.05
384,East Wenatchee Bench,US,2021-04-19 14:09:17,47.4257,-120.2812,52.0,46,75,6.91
385,Chase,CA,2021-04-19 14:09:18,50.8165,-119.6857,34.0,69,6,3.44
386,Mugur-Aksy,RU,2021-04-19 14:09:18,50.35,90.5,33.24,71,8,3.89
387,Puerto Ayacucho,VE,2021-04-19 14:09:18,5.6639,-67.6236,84.92,58,95,4.32
388,Luderitz,NA,2021-04-19 14:09:19,-26.6481,15.1594,78.08,52,6,20.07
389,Pundaguitan,PH,2021-04-19 14:09:19,6.3711,126.1689,83.35,74,100,11.68
390,Road Town,VG,2021-04-19 14:09:19,18.4167,-64.6167,84.2,65,40,8.05
391,Lebanon,US,2021-04-19 14:09:20,36.2081,-86.2911,55.99,71,1,8.05
392,Alice Springs,AU,2021-04-19 14:05:46,-23.7,133.8833,50.0,50,0,3.44
393,Sitio Novo Do Tocantins,BR,2021-04-19 14:09:20,-5.5183,-47.4611,78.8,89,75,2.3
394,Bukama,CD,2021-04-19 14:09:20,-9.2,25.85,82.89,58,100,1.03
395,Nong Han,TH,2021-04-19 14:09:21,17.3608,103.1053,88.0,74,0,4.61
396,Anju,KP,2021-04-19 14:09:21,39.6178,125.6647,50.68,60,0,2.84
397,La Rioja,ES,2021-04-19 14:09:21,42.25,-2.5,71.6,24,20,8.05
398,Mayo,US,2021-04-19 14:09:22,38.8876,-76.5119,57.0,76,90,5.75
399,Ciudad Bolivar,VE,2021-04-19 14:09:22,8.1222,-63.5497,84.76,53,100,14.81
400,Yantongshan,CN,2021-04-19 14:09:22,43.2919,126.0094,49.39,30,0,6.42
401,Rosa Zarate,EC,2021-04-19 14:09:23,0.3333,-79.4667,75.06,90,100,1.36
402,Panzhihua,CN,2021-04-19 14:09:23,26.5851,101.7128,72.19,33,2,6.33
403,Flin Flon,CA,2021-04-19 14:09:23,54.7682,-101.865,26.6,68,90,8.05
404,Chulman,RU,2021-04-19 14:09:23,56.8479,124.9104,7.68,92,85,6.46
405,Bodo,NO,2021-04-19 14:09:24,67.28,14.405,57.2,35,0,3.44
406,Lagos,NG,2021-04-19 14:09:24,6.5833,3.75,91.4,66,40,6.91
407,Tomatlan,MX,2021-04-19 14:09:24,19.9333,-105.25,68.4,54,100,1.74
408,Terra Santa,BR,2021-04-19 14:09:25,-2.1042,-56.4869,73.26,97,100,1.48
409,Asilah,MA,2021-04-19 14:09:25,35.465,-6.0348,75.2,38,20,10.36
410,Uwajima,JP,2021-04-19 14:09:25,33.2238,132.56,51.46,71,0,4.63
411,Praia,CV,2021-04-19 14:09:26,14.9215,-23.5087,80.6,50,20,21.85
412,Preobrazheniye,RU,2021-04-19 14:09:26,42.9019,133.9064,45.7,63,0,7.76
413,Iqaluit,CA,2021-04-19 14:09:26,63.7506,-68.5145,15.8,79,75,2.21
414,Sitka,US,2021-04-19 14:09:27,57.0531,-135.33,48.2,61,1,3.44
415,Cherskiy,RU,2021-04-19 14:09:27,68.75,161.3,9.99,93,94,7.63
416,Melilla,ES,2021-04-19 14:09:27,35.2937,-2.9383,69.8,68,20,8.05
417,Visnes,NO,2021-04-19 14:09:27,59.3556,5.2242,55.4,50,0,11.5
418,Saint Anthony,US,2021-04-19 14:09:28,45.0205,-93.218,34.0,60,90,16.11
419,Bataipora,BR,2021-04-19 14:09:28,-22.2953,-53.2711,82.35,44,0,5.73
420,Rocha,UY,2021-04-19 14:09:29,-34.4833,-54.3333,69.49,66,48,10.09
421,Kargasok,RU,2021-04-19 14:09:29,59.0556,80.8572,14.38,80,100,15.19
422,Provideniya,RU,2021-04-19 14:09:29,64.3833,-173.3,21.11,87,99,5.77
423,Yamada,JP,2021-04-19 14:09:30,39.4667,141.95,47.32,76,0,6.76
424,Pacific Grove,US,2021-04-19 14:09:30,36.6177,-121.9166,51.8,82,90,5.75
425,Aklavik,CA,2021-04-19 14:09:30,68.2191,-135.0107,35.6,55,100,3.44
426,Tyukalinsk,RU,2021-04-19 14:09:30,55.8732,72.1967,25.07,39,100,11.01
427,Pisco,PE,2021-04-19 14:05:06,-13.7,-76.2167,69.8,78,12,4.61
428,Hastings,GB,2021-04-19 14:09:31,50.8552,0.5729,52.0,76,20,10.36
429,Turayf,SA,2021-04-19 14:09:31,31.6725,38.6637,95.0,17,0,4.61
430,Farap,TM,2021-04-19 14:09:32,39.1704,63.6116,82.4,21,0,9.22
431,Nucsoara,RO,2021-04-19 14:09:32,45.3333,24.7833,47.12,68,100,3.33
432,Padang,ID,2021-04-19 14:09:32,-0.9492,100.3543,78.8,89,20,2.3
433,Auki,SB,2021-04-19 14:09:32,-8.7676,160.7034,78.19,88,25,4.5
434,Lachute,CA,2021-04-19 14:09:33,45.6501,-74.3325,52.0,81,75,6.91
435,Saint-Leu,RE,2021-04-19 14:09:33,-21.15,55.2833,77.0,88,90,17.27
436,Shambu,ET,2021-04-19 14:09:33,9.5667,37.1,62.2,51,100,3.4
437,Cartagena,CO,2021-04-19 14:09:34,10.3997,-75.5144,84.2,74,40,3.44
438,Perdika,GR,2021-04-19 14:09:34,39.3689,20.3039,59.0,67,75,9.64
439,Obo,CF,2021-04-19 14:09:34,5.3998,26.4869,95.52,26,100,2.62
440,Fortuna,US,2021-04-19 14:09:35,40.5982,-124.1573,48.0,100,90,3.44
441,Puerto Escondido,MX,2021-04-19 14:09:35,15.85,-97.0667,80.62,59,1,2.37
442,Lichinga,MZ,2021-04-19 14:09:35,-13.3128,35.2406,66.2,72,75,8.05
443,Nova Olimpia,BR,2021-04-19 14:09:36,-14.7972,-57.2881,86.16,59,74,1.57
444,Biak,ID,2021-04-19 14:09:36,-0.9131,122.8766,77.36,76,100,2.82
445,Cape Coast,GH,2021-04-19 14:09:36,5.1053,-1.2466,83.44,75,100,10.96
446,Kalabo,ZM,2021-04-19 14:09:36,-14.97,22.6814,83.16,28,10,8.84
447,Yuzhno-Kurilsk,RU,2021-04-19 14:09:37,44.0306,145.8556,39.74,89,100,7.0
448,Yajalon,MX,2021-04-19 14:09:37,17.2333,-92.3333,72.63,78,15,0.81
449,Kedrovyy,RU,2021-04-19 14:09:38,56.1667,91.8167,21.2,68,75,20.13
450,Verkhnyaya Balkariya,RU,2021-04-19 14:09:38,43.1279,43.4573,73.4,40,40,6.71
451,Shebunino,RU,2021-04-19 14:09:38,46.4339,141.8603,36.43,97,100,11.23
452,Yeniseysk,RU,2021-04-19 14:09:39,58.4497,92.1703,18.14,81,100,15.43
453,Tazovskiy,RU,2021-04-19 14:09:39,67.4667,78.7,-2.33,99,23,6.38
454,Mehamn,NO,2021-04-19 14:09:39,71.0357,27.8492,48.2,46,0,16.11
455,Ixtapa,MX,2021-04-19 14:09:39,20.7,-105.2,72.0,78,16,1.01
456,Sangar,RU,2021-04-19 14:09:40,63.9242,127.4739,6.66,94,100,6.71
457,Hobyo,SO,2021-04-19 14:06:14,5.3505,48.5268,85.39,66,11,12.06
458,Luanda,AO,2021-04-19 14:09:40,-8.8368,13.2343,77.0,94,75,8.05
459,La Serena,CL,2021-04-19 14:09:40,-29.9078,-71.2542,57.2,82,90,3.44
460,Zhangye,CN,2021-04-19 14:09:41,38.9342,100.4517,55.22,33,43,4.88
461,Leshukonskoye,RU,2021-04-19 14:09:41,64.8989,45.7622,43.41,49,17,5.93
462,Camalu,MX,2021-04-19 14:09:41,30.85,-116.0667,62.46,41,0,2.37
463,Asfi,MA,2021-04-19 14:09:42,32.2994,-9.2372,70.25,54,2,21.27
464,Jambi,ID,2021-04-19 14:09:42,-1.6,103.6167,75.33,95,74,3.22
465,Samarai,PG,2021-04-19 14:09:43,-10.6167,150.6667,82.74,76,72,11.88
466,Porto Novo,BJ,2021-04-19 14:09:43,6.4965,2.6036,87.8,70,40,9.22
467,Atherton,GB,2021-04-19 14:09:43,53.5237,-2.4935,63.0,33,6,4.61
468,Teixoso,PT,2021-04-19 14:09:43,40.3145,-7.4576,66.0,36,92,5.99
469,Loubomo,CG,2021-04-19 14:09:44,-4.1997,12.6739,74.62,91,100,1.97
470,Ilhabela,BR,2021-04-19 14:09:44,-23.7781,-45.3581,74.43,78,25,10.4
471,Olinda,BR,2021-04-19 14:09:44,-8.0089,-34.8553,82.4,69,40,6.91
472,Tommot,RU,2021-04-19 14:09:45,58.9564,126.2925,5.67,97,97,3.27
473,Ostrovnoy,RU,2021-04-19 14:09:45,68.0531,39.5131,38.68,92,86,21.32
474,Lazaro Cardenas,MX,2021-04-19 14:09:17,17.9583,-102.2,72.45,57,27,2.75
475,Itupiranga,BR,2021-04-19 14:09:46,-5.1347,-49.3267,75.2,95,90,2.3
476,Contamana,PE,2021-04-19 14:06:36,-7.3333,-75.0167,82.99,69,100,3.0
477,Vikhorevka,RU,2021-04-19 14:09:46,56.1201,101.1636,37.4,60,75,22.37
478,Riyadh,SA,2021-04-19 14:09:37,24.6877,46.7219,95.0,8,0,11.5
479,Finnsnes,NO,2021-04-19 14:09:46,69.2296,17.9811,55.4,33,20,10.36
480,Neuquen,AR,2021-04-19 14:09:47,-38.9516,-68.0591,62.6,88,75,3.44
481,Tura,IN,2021-04-19 14:09:47,25.5198,90.2201,75.88,31,0,4.18
482,Benguela,AO,2021-04-19 14:09:47,-12.5763,13.4055,87.53,65,95,11.81
483,Tripoli,LY,2021-04-19 14:05:25,32.8752,13.1875,62.76,52,68,13.67
484,Juruti,BR,2021-04-19 14:09:48,-2.1522,-56.0922,73.56,96,100,2.73
485,Gladstone,AU,2021-04-19 14:09:48,-23.85,151.25,66.2,72,2,4.61
486,Balabac,PH,2021-04-19 14:09:48,7.9868,117.0645,82.4,68,100,15.88
487,Marzuq,YE,2021-04-19 14:09:49,14.4,46.4667,85.01,25,100,8.03
488,Chegdomyn,RU,2021-04-19 14:09:49,51.1167,133.0167,25.59,66,39,9.62
489,Port Macquarie,AU,2021-04-19 14:09:49,-31.4333,152.9167,55.99,99,8,1.99
490,Batemans Bay,AU,2021-04-19 14:09:50,-35.7167,150.1833,55.99,94,25,3.0
491,Dadri,IN,2021-04-19 14:09:50,28.5667,77.55,91.4,17,31,5.75
492,Tyup,KG,2021-04-19 14:09:51,42.7276,78.3648,43.0,75,100,5.93
493,Dudinka,RU,2021-04-19 14:09:51,69.4058,86.1778,-8.05,100,10,4.18
494,Kuvshinovo,RU,2021-04-19 14:09:51,57.0295,34.1725,46.94,58,100,8.81
495,Paramirim,BR,2021-04-19 14:09:51,-13.4425,-42.2389,82.44,57,50,4.21
496,Portland,US,2021-04-19 14:05:28,45.5234,-122.6762,48.99,71,20,3.44
497,Jixi,CN,2021-04-19 14:09:52,45.3,130.9667,46.67,48,9,15.77
498,Ornskoldsvik,SE,2021-04-19 14:09:52,63.2909,18.7153,48.2,43,40,5.75
499,Zaoyang,CN,2021-04-19 14:09:52,32.1272,112.7542,59.49,71,97,7.61
500,Zyryanka,RU,2021-04-19 14:09:53,65.75,150.85,14.7,92,100,5.88
501,Hornepayne,CA,2021-04-19 14:09:53,49.2138,-84.7705,29.8,86,100,13.22
502,Broome,US,2021-04-19 14:09:53,42.2506,-75.833,52.0,66,20,5.64
503,Morales,CO,2021-04-19 14:09:54,2.757,-76.6172,67.68,81,65,0.96
504,Carballo,ES,2021-04-19 14:09:54,43.213,-8.691,60.8,72,40,11.5
505,Cabo Rojo,PR,2021-04-19 14:09:54,18.0866,-67.1457,84.99,68,85,5.99
506,Tambura,SS,2021-04-19 14:09:54,5.6,27.4667,94.42,27,100,7.11
507,Kristiinankaupunki,FI,2021-04-19 14:09:55,62.2743,21.376,45.97,55,100,5.82
508,Kirovohrad,UA,2021-04-19 14:09:55,48.5132,32.2597,54.1,52,97,8.84
509,Paros,GR,2021-04-19 14:09:56,37.0833,25.15,61.0,88,40,13.8
510,Paita,PE,2021-04-19 14:09:56,-5.0892,-81.1144,78.8,61,0,17.27
511,Itaituba,BR,2021-04-19 14:09:56,-4.2761,-55.9836,84.2,74,75,4.61
512,Kavieng,PG,2021-04-19 14:09:57,-2.5744,150.7967,82.53,77,94,12.03
513,Codajas,BR,2021-04-19 14:09:57,-3.8367,-62.0569,72.14,99,100,3.71
514,Ponta Delgada,PT,2021-04-19 14:09:57,37.7333,-25.6667,64.4,88,20,11.5
515,Vao,NC,2021-04-19 14:09:58,-22.6667,167.4833,77.43,85,99,8.03
516,Kailua,US,2021-04-19 14:09:58,21.4022,-157.7394,71.6,83,1,3.44
517,Waipawa,NZ,2021-04-19 14:09:58,-41.4122,175.5153,60.8,77,20,20.71
518,Tapes,BR,2021-04-19 14:09:59,-30.6733,-51.3958,73.36,53,90,9.57
519,Awbari,LY,2021-04-19 14:09:59,26.5921,12.7805,84.13,18,0,11.52
520,Nome,US,2021-04-19 14:09:59,64.5011,-165.4064,33.8,86,90,5.95
521,Bandarbeyla,SO,2021-04-19 14:10:00,9.4942,50.8122,83.59,73,51,11.27
522,Palmer,US,2021-04-19 14:09:22,42.1584,-72.3287,59.0,52,12,1.01
523,Kamenka,RU,2021-04-19 14:10:00,51.3223,42.7678,59.0,49,100,13.4
524,Kudeyevskiy,RU,2021-04-19 14:10:01,54.8758,56.7567,48.2,20,0,13.42
525,Verkhnevilyuysk,RU,2021-04-19 14:10:01,63.4453,120.3167,0.28,98,91,1.77
526,Kenai,US,2021-04-19 14:10:01,60.5544,-151.2583,41.0,60,1,13.8
527,Evensk,RU,2021-04-19 14:10:02,61.95,159.2333,31.77,83,43,19.35
528,Mayor Pablo Lagerenza,PY,2021-04-19 14:10:02,-19.9309,-60.7718,86.47,41,53,4.16
529,Sevierville,US,2021-04-19 14:08:57,35.8681,-83.5618,55.4,67,75,5.14
530,College,US,2021-04-19 14:10:03,64.8569,-147.8028,30.2,74,20,6.91
531,Yima,CN,2021-04-19 14:10:03,34.7381,111.8839,61.34,65,100,11.36
532,Ler,SS,2021-04-19 14:10:03,8.3018,30.1418,100.26,20,100,6.31
533,Pentecoste,BR,2021-04-19 14:10:04,-3.7928,-39.2703,82.99,72,100,13.0
534,Olafsvik,IS,2021-04-19 14:10:04,64.8945,-23.7142,36.55,56,93,20.87
535,Qui Nhon,VN,2021-04-19 14:07:49,13.7667,109.2333,77.95,86,100,3.36
536,Athabasca,CA,2021-04-19 14:10:05,54.7169,-113.2854,32.0,74,98,6.91
537,Ola,RU,2021-04-19 14:09:00,59.5833,151.2833,34.3,81,100,32.86
538,Zheleznodorozhnyy,RU,2021-04-19 14:10:05,55.7503,38.0042,55.4,35,0,15.66
539,Goderich,CA,2021-04-19 14:10:05,43.7501,-81.7165,51.8,50,93,9.22
540,Hay River,CA,2021-04-19 14:06:36,60.8156,-115.7999,28.4,80,70,2.3
541,Saint-Georges,GD,2021-04-19 14:10:06,12.0564,-61.7485,86.0,62,20,23.02
542,Oksfjord,NO,2021-04-19 14:10:06,70.2396,22.3479,53.6,61,0,9.22
543,Havoysund,NO,2021-04-19 14:10:06,70.9963,24.6622,46.4,53,0,14.97
544,Hambantota,LK,2021-04-19 14:06:10,6.1241,81.1185,82.4,83,40,10.36
545,Shahreza,IR,2021-04-19 14:10:07,32.0339,51.8794,74.46,15,6,6.29
546,Hit,IQ,2021-04-19 14:10:07,33.6416,42.8251,98.47,10,100,10.71
547,Saurimo,AO,2021-04-19 14:10:07,-9.6608,20.3916,86.0,51,75,6.91
548,Bubaque,GW,2021-04-19 14:10:08,11.2833,-15.8333,78.12,68,100,7.83
549,Nadym,RU,2021-04-19 14:10:08,65.5333,72.5167,17.02,83,100,13.87
550,Mindelo,CV,2021-04-19 14:10:08,16.8901,-24.9804,77.0,61,20,29.93
551,Dinguiraye,GN,2021-04-19 14:10:09,11.3,-10.7167,102.13,16,91,5.68
552,Beruwala,LK,2021-04-19 14:10:09,6.4788,79.9828,81.45,78,92,7.7
553,Berlevag,NO,2021-04-19 14:10:09,70.8578,29.0864,48.2,46,0,16.11
554,Bambanglipuro,ID,2021-04-19 14:10:10,-7.95,110.2833,77.9,81,24,6.62
555,Nagapattinam,IN,2021-04-19 14:10:10,10.7667,79.8333,85.46,76,5,14.81
556,Barra Do Garcas,BR,2021-04-19 14:05:41,-15.89,-52.2567,82.4,65,0,2.3
557,Kochki,RU,2021-04-19 14:10:11,54.3358,80.4806,23.07,47,100,12.75
558,Port Hardy,CA,2021-04-19 14:10:11,50.6996,-127.4199,46.4,100,20,2.3
559,Miranda,CO,2021-04-19 14:10:11,3.2499,-76.2281,73.4,88,75,2.3
560,Vero Beach,US,2021-04-19 14:06:42,27.6386,-80.3973,71.6,100,90,4.61
561,Cockburn Town,TC,2021-04-19 14:10:12,21.4612,-71.1419,82.4,69,40,16.11
562,Aitape,PG,2021-04-19 14:10:12,-3.1374,142.3475,77.2,82,99,3.33
563,Nanortalik,GL,2021-04-19 14:10:13,60.1432,-45.2371,33.62,58,92,10.54
564,Madimba,TZ,2021-04-19 14:10:13,-10.4,40.3333,82.4,69,75,19.57
565,Tauranga,NZ,2021-04-19 14:05:28,-37.6861,176.1667,55.99,92,79,3.0
566,Shimoda,JP,2021-04-19 14:10:13,34.6667,138.95,55.8,67,0,6.29
567,Aswan,EG,2021-04-19 14:10:14,24.0934,32.907,104.2,12,100,14.12
568,Miramar,US,2021-04-19 14:06:36,25.9873,-80.2323,84.99,69,75,12.66
569,Mtsensk,RU,2021-04-19 14:10:14,53.2766,36.5733,45.32,84,100,14.85
570,Elbistan,TR,2021-04-19 14:10:14,38.2059,37.1983,76.69,25,100,9.44
571,Banda Aceh,ID,2021-04-19 14:10:15,5.5577,95.3222,78.89,79,100,11.99
572,Nsanje,MW,2021-04-19 14:10:15,-16.92,35.262,78.6,59,99,7.96
573,Jinchang,CN,2021-04-19 14:10:15,38.4953,102.1739,54.03,28,100,9.6
574,Kostomuksha,RU,2021-04-19 14:10:16,64.571,30.5767,48.69,69,14,5.95
575,Taltal,CL,2021-04-19 14:10:16,-25.4,-70.4833,65.88,71,1,4.41
